datetime	IKS200	IKS230	IKS231	IKS232	IKS233	IKS234	IKS235	IKS236	IKS237	IKS242
2/17/16	231.94	272.39	239.53	794.29	1,139.11	1,273.72	637.28	1,358.40	1,717.23	1,361.99
2/18/16	234.74	281.33	242.83	815	1,161.54	1,286.31	639.83	1,389.74	1,726.20	1,396.52
2/19/16	235.27	279.23	243.68	813.28	1,185.23	1,283.33	629.34	1,401.73	1,736.92	1,410.07
2/22/16	234.95	275.73	242.73	815.51	1,191.60	1,285.20	625.38	1,409.18	1,732.60	1,420.65
2/23/16	235.03	275.01	244.4	830.22	1,205.25	1,290.38	623.32	1,395.53	1,733.10	1,402.48
2/24/16	234.91	267.23	247.26	830.59	1,197.06	1,302.54	628.09	1,390.96	1,738.58	1,397.90
2/25/16	235.37	266.4	246.46	830.5	1,193.34	1,297.40	626.15	1,422.19	1,727.61	1,428.13
2/26/16	235.22	266.33	250.35	821.12	1,189.50	1,297.41	626.03	1,429.62	1,732.09	1,434.01
2/29/16	234.63	265.5	245.08	828.05	1,199.59	1,291.59	621.56	1,425.30	1,718.37	1,427.75
3/2/16	238.63	269.5	253.37	851.54	1,241.19	1,316.58	630.38	1,437.01	1,733.02	1,443.19
3/3/16	240.09	274.82	264.27	855.18	1,234.93	1,327.10	636.78	1,422.42	1,732.95	1,435.10
3/4/16	239.74	276.45	276.32	865.41	1,216.22	1,321.04	647.25	1,409.84	1,722.09	1,422
3/7/16	240.21	277.86	288.59	872.62	1,234.68	1,313.44	655.01	1,395.13	1,721.22	1,406
3/8/16	238.44	280.34	286.04	885.21	1,229.98	1,299.14	653.64	1,378.78	1,725.40	1,390.32
3/9/16	239.13	279.3	284.24	876.28	1,217.63	1,300.31	650.06	1,405.17	1,744.90	1,416.32
3/10/16	241.43	282.78	290.13	886.53	1,237.29	1,322.79	650.02	1,412.17	1,734.62	1,421.90
3/11/16	241.97	277.07	287.74	886.82	1,232.14	1,333.86	648.96	1,409.95	1,730.75	1,417.93
3/14/16	242.15	274.01	283.73	863.49	1,243.11	1,326.97	660.73	1,420.32	1,722.87	1,425.44
3/15/16	241.83	275.79	282.85	863.42	1,241.59	1,327.26	654.96	1,426.59	1,713.65	1,430.61
3/16/16	242.35	270.69	273.56	849.68	1,235.43	1,322.18	662.65	1,450.86	1,718.68	1,454.84
3/17/16	244.09	276.29	276.19	874.08	1,274.59	1,324.79	667.73	1,451.04	1,721.68	1,455.16
3/18/16	244.63	277.86	277.66	889.21	1,269.39	1,331.09	665.21	1,445.84	1,725.44	1,451.88
3/21/16	244.28	277.83	270.84	883.11	1,272.13	1,333.16	665.64	1,434.90	1,738.43	1,442.59
3/22/16	245.41	284.01	277.87	879.69	1,268.09	1,349.86	663.67	1,423.44	1,771.98	1,431.15
3/23/16	245.23	288.95	272.27	882.59	1,265.30	1,346.09	663.69	1,420.94	1,759.65	1,429.08
3/24/16	244.08	290.25	266.11	866.26	1,275.61	1,329.02	657.59	1,430.49	1,739.62	1,436.53
3/25/16	243.79	288.32	263.54	864.33	1,293.13	1,312.63	654.31	1,433.06	1,732.43	1,443.27
3/28/16	243.95	290.75	265.27	871.36	1,289.95	1,305.78	656.75	1,425.37	1,738.41	1,436.18
3/29/16	245.53	291.95	271.95	880.8	1,311.38	1,318.67	663.84	1,429.77	1,747.10	1,441.02
3/30/16	246.54	293.86	271.42	894.72	1,337.57	1,330.11	659.74	1,428.06	1,738.07	1,439.91
3/31/16	245.86	293.29	273.78	888.98	1,334.94	1,323	662.24	1,424.28	1,716.43	1,435.68
4/1/16	242.36	286.26	269.99	874.4	1,303.64	1,305.76	655.87	1,426.38	1,682.81	1,440.25
4/4/16	243.05	284.92	265.95	878.43	1,307.03	1,322.20	651.78	1,431.11	1,654.81	1,446.27
4/5/16	240.58	283.39	263.19	882.82	1,290.66	1,302.34	650.73	1,425.04	1,657.83	1,440.24
4/6/16	241.99	287.24	259.84	906.62	1,301.82	1,299.75	649.15	1,433.25	1,654.99	1,446.35
4/7/16	242.29	286.04	268.27	907.37	1,309.26	1,303.69	651.89	1,434.59	1,661.07	1,449.47
4/8/16	241.77	286.46	271.04	907.14	1,307.64	1,305.68	647.08	1,445.29	1,661.17	1,458.76
4/11/16	242.06	287.91	276.21	924.95	1,303.40	1,309.87	641.21	1,430.72	1,662.92	1,440.61
4/12/16	243.71	296.46	287.29	936	1,319.89	1,317.79	645.92	1,428.12	1,670.85	1,438.13
4/14/16	248.89	300.96	302.19	968.5	1,364.95	1,329.90	677.55	1,439.28	1,702.06	1,446.90
4/15/16	248.53	295.54	298.74	965.31	1,323.29	1,329	678.58	1,445.49	1,712.60	1,454.62
4/18/16	248	293.4	293.29	961.34	1,323.79	1,320.80	666.61	1,453.14	1,722.11	1,460.56
4/19/16	247.88	300.4	298.64	956.23	1,306.39	1,317.87	675.66	1,451.58	1,726.90	1,459.12
4/20/16	247.26	296.82	292.72	955.74	1,291.03	1,315.14	677.51	1,449.87	1,710.22	1,456.65
4/21/16	249.39	301.28	298.9	978.79	1,301.31	1,324.56	685.3	1,467.97	1,723.55	1,472.47
4/22/16	248.32	295.6	296.19	972.3	1,277.90	1,316.78	688.51	1,473.83	1,719	1,477.59
4/25/16	248.13	297.15	286.8	949.5	1,287.20	1,324.07	689.4	1,476.84	1,712.63	1,481.14
4/26/16	248.92	297.99	290.11	941.95	1,263.14	1,333.81	682.59	1,485.15	1,733.87	1,489.92
4/27/16	248.69	297.29	296.43	946.46	1,261.87	1,328.77	685.87	1,495.98	1,709.41	1,495.15
4/28/16	246.27	303.01	292.36	957.68	1,251.28	1,303.58	677.89	1,484.58	1,715.16	1,485.09
4/29/16	245.2	306.94	296.99	967.57	1,234.93	1,303.60	671.65	1,487.29	1,702.45	1,484.81
5/2/16	243.47	297.71	290.65	943.86	1,233.56	1,299.33	659.22	1,492.58	1,688.75	1,483.81
5/3/16	244.29	297.16	291.14	943.94	1,237.83	1,303.38	656.5	1,508.47	1,683.04	1,499.87
5/4/16	243.31	286.13	279.47	910.04	1,204.27	1,304.22	650.96	1,512.34	1,674.18	1,501.97
5/9/16	242.23	279.06	272.07	898.83	1,174.32	1,298.19	643.92	1,540.43	1,653.27	1,528.24
5/10/16	243.68	281.75	274.07	888.97	1,192.41	1,310.90	649.11	1,533.72	1,674.05	1,528.77
5/11/16	243.07	277.96	271.84	886.04	1,220.17	1,297.08	649.97	1,524.63	1,671.81	1,519.43
5/12/16	242.34	277.69	275.32	885.31	1,221.11	1,290.62	645.44	1,528.37	1,660.93	1,523.72
5/13/16	240.6	279.74	273.88	872.41	1,199.40	1,285.57	640.2	1,534.19	1,658.97	1,529.32
5/16/16	240.82	277.14	274.12	874.85	1,201.27	1,293.70	643.38	1,534.20	1,652.04	1,530.19
5/17/16	241.03	272.86	270.06	873.36	1,208.40	1,296.71	640.34	1,538.06	1,646.33	1,532.14
5/18/16	239.82	271.27	268.85	865.09	1,186.86	1,299.09	639.8	1,520.09	1,625.85	1,517.04
5/19/16	239.04	262.4	263.61	858.24	1,168	1,297.25	649.38	1,507.95	1,616.88	1,506.37
5/20/16	238.74	266.46	267.74	854.13	1,174.61	1,295.08	640.96	1,503.64	1,614.67	1,506.07
5/23/16	239.85	262.35	266.26	860.73	1,183.62	1,309.60	637.34	1,502.34	1,612.07	1,510.84
5/24/16	237.65	258.22	260.92	848.85	1,159.54	1,302.67	630.4	1,493.48	1,603.03	1,504.42
5/25/16	240.91	263.35	263.38	855.36	1,171.67	1,321.33	643	1,517.51	1,620.92	1,519.38
5/26/16	240.58	262.51	271.33	851.18	1,180.04	1,317.53	638.98	1,504.23	1,624.05	1,506.87
5/27/16	241.85	266.14	270.7	858.7	1,208.66	1,330.97	640.82	1,512.65	1,636.70	1,514.93
5/30/16	241.73	268.18	269.47	847.81	1,204.14	1,335.25	636.9	1,521.51	1,629.85	1,525.29
5/31/16	243.63	270.08	280.51	847.41	1,199.57	1,343.82	644.16	1,525.80	1,652.26	1,531.32
6/1/16	243.58	266.87	275.91	846.89	1,181.43	1,336.05	640.45	1,509.70	1,648.82	1,518.75
6/2/16	244.18	264.56	272.66	841.53	1,177.80	1,337.84	642.56	1,508.96	1,636.55	1,519.38
6/3/16	244.39	264.33	281.23	836.84	1,164.94	1,326.80	638.29	1,510.09	1,650.04	1,522.90
6/7/16	247.85	270.67	285.53	874	1,183.86	1,345.57	645.66	1,515.14	1,665.20	1,534.40
6/8/16	250.04	270.52	289.65	884.4	1,197.57	1,349.29	656.46	1,530.08	1,676.99	1,550.09
6/9/16	250.19	271.18	290.24	879.33	1,192.13	1,359.44	657.24	1,523.12	1,660.99	1,543.69
6/10/16	248.96	274.6	290.62	876.42	1,191.54	1,354.83	650.58	1,508.80	1,664.24	1,534.46
6/13/16	244.05	267.87	281.55	864.2	1,169.40	1,331.48	640.06	1,480.19	1,637.06	1,503.16
6/14/16	243.35	264.74	279.88	848.33	1,153.28	1,333.50	631.32	1,484.65	1,634.61	1,506.25
6/15/16	243.3	260.82	272.58	845.19	1,140.05	1,349.98	622.18	1,469.35	1,629.14	1,490.63
6/16/16	241.61	258.32	271.69	835.16	1,138.98	1,340.71	617.52	1,464.10	1,615.01	1,477.98
6/17/16	241.63	257.31	271.2	829.18	1,131.54	1,334.32	617.93	1,458.20	1,619.81	1,470.67
6/20/16	245.17	262.62	276.8	850.65	1,151.25	1,357.26	632.24	1,475.03	1,642.01	1,490.12
6/21/16	245.34	261.39	275.84	845.75	1,129.20	1,356.98	628.57	1,481.52	1,641.94	1,499.67
6/22/16	246.75	266.09	281.71	849.98	1,152.48	1,376.62	634.62	1,485.34	1,644.33	1,499.75
6/23/16	246.31	264.95	280.91	848.79	1,138.35	1,386.72	640.75	1,478.99	1,646.39	1,492.24
6/24/16	239.21	251.76	265.63	814.75	1,088.37	1,355.68	615.18	1,452.07	1,603.55	1,459.43
6/27/16	239.28	250.45	265.6	827.41	1,083.88	1,345.11	607.03	1,465.88	1,615.05	1,473.26
6/28/16	240.08	252.95	271.92	826.34	1,086.89	1,345.03	605.66	1,483.96	1,608.32	1,494.84
6/29/16	242.32	257.01	275.62	834.1	1,115.75	1,354.53	612.66	1,504.99	1,614.49	1,516.55
6/30/16	244.14	259.22	275.87	835.72	1,119.55	1,375.63	615.34	1,516.05	1,607.52	1,524.07
7/1/16	246.52	262.21	275.4	843.41	1,117.74	1,391.83	620.66	1,516.81	1,619.98	1,526.57
7/4/16	247.62	262.66	281.64	863.49	1,146.82	1,406.21	617.42	1,517.80	1,614.62	1,526.94
7/5/16	246.91	262.13	281.82	861.66	1,138.39	1,405.65	611.97	1,515.30	1,606.46	1,523.71
7/6/16	241.86	257.84	277.81	843.11	1,108.68	1,372.57	601.13	1,508.48	1,570.83	1,516.23
7/7/16	244.6	259.62	278.61	851.49	1,113.30	1,393.42	606.09	1,515.18	1,585.53	1,526.81
7/8/16	243.43	255.91	276.41	844.54	1,103.98	1,398.39	601.67	1,493.75	1,567.81	1,507.41
7/11/16	246.99	259.78	283.45	869.11	1,127.77	1,416.67	611.06	1,494.98	1,592.82	1,509.51
7/12/16	247.14	263.48	286.5	881.15	1,128.37	1,411.51	620.06	1,492.55	1,609.56	1,507.18
7/13/16	249.25	264.22	290.21	926.34	1,143.29	1,421.50	625.03	1,494.12	1,619.85	1,505.15
7/14/16	249.8	263.83	289.3	923.3	1,161.36	1,431.66	621.59	1,490.08	1,610.34	1,499.06
7/15/16	251.02	262.97	293.46	918.25	1,157.66	1,428.60	633.81	1,494.07	1,618.65	1,499.90
7/18/16	251.52	264.76	296.12	928.35	1,162.81	1,432.19	631.66	1,500.54	1,602.19	1,505.61
7/19/16	250.97	262.26	294.14	905.54	1,160.82	1,431.65	632.51	1,495.95	1,603.54	1,500.75
7/20/16	250.66	263.8	296	906.79	1,159.49	1,419.96	629.14	1,494.64	1,601.75	1,499.54
7/21/16	250.44	267.48	297.7	898.09	1,143.59	1,423.87	632.27	1,487.87	1,597.57	1,491.11
7/22/16	250.04	270.99	297.07	898.92	1,144.33	1,419.69	641.35	1,490.72	1,595.50	1,492.99
7/25/16	250.65	270.36	298.13	897.98	1,147.63	1,419.97	657.32	1,484.81	1,617.31	1,483.90
7/26/16	252.72	272.08	301.71	906.65	1,151.74	1,428.84	657.28	1,499.61	1,620.21	1,500.03
7/27/16	252.73	274.71	307.67	906.94	1,145.01	1,445.60	659.12	1,480.49	1,627.38	1,476.45
7/28/16	251.86	280.4	317.77	910.72	1,136.11	1,440	651.72	1,473.34	1,635.42	1,471.14
7/29/16	251.48	278.78	315.14	901.3	1,142.20	1,447.65	648.65	1,459.20	1,598.55	1,458.33
8/1/16	253.81	278.2	317.97	916.97	1,169.45	1,460.43	660.16	1,446.98	1,615.67	1,440.01
8/2/16	251.93	273.68	317.11	913.49	1,154.12	1,446.86	653.22	1,452.99	1,602.66	1,446.81
8/3/16	248.65	271.22	315.83	896.9	1,137.43	1,436.04	641.92	1,441.91	1,582.99	1,436.26
8/4/16	249.24	274.16	313.95	889.84	1,151.09	1,444.81	644.19	1,439.89	1,586.67	1,437.04
8/5/16	252.36	278.59	326.64	901.2	1,158.90	1,474.66	651.73	1,424.03	1,604.18	1,420.98
8/8/16	254.11	280.03	325.67	878.05	1,158.95	1,489.11	663.63	1,445.62	1,610.43	1,441.85
8/9/16	255.85	281.18	328.88	902.08	1,181.95	1,498.70	669.44	1,445.15	1,625.50	1,442.97
8/10/16	255.43	278.58	325.44	892.03	1,188.62	1,486.43	669.86	1,471.26	1,620.13	1,470.81
8/11/16	256.18	277.64	331.73	889.42	1,182.46	1,499.69	666.93	1,464.49	1,631.73	1,465.24
8/12/16	256.17	281.95	337.29	903.91	1,188.41	1,495.69	667.93	1,453.86	1,638.99	1,458.16
8/16/16	256.15	280.89	337.38	901.73	1,189.67	1,493.48	663.45	1,454.47	1,619.61	1,456.69
8/17/16	256.04	280.34	338.32	900.94	1,196.20	1,495.58	664.01	1,449.26	1,621.26	1,449.58
8/18/16	258.11	279.22	338.99	890.41	1,178.27	1,528.15	667.8	1,431.02	1,613.23	1,430.35
8/19/16	258.69	284	340.15	889.75	1,177.53	1,548.42	657.2	1,406.80	1,614.03	1,409.40
8/22/16	257.27	283.9	335.5	880.48	1,172.60	1,548.84	652.37	1,392.95	1,608.20	1,394.97
8/23/16	258.42	283.92	335.97	882.51	1,160.08	1,549.79	654.34	1,413.93	1,602.77	1,418.38
8/24/16	257.3	278.21	335.61	899.67	1,164.73	1,544.02	652.13	1,403.17	1,610.64	1,408.56
8/25/16	257.26	280.88	334.05	890.2	1,154.42	1,537.39	660.87	1,401.17	1,628.13	1,406.58
8/26/16	256.23	280.92	325.26	886.24	1,156.05	1,529.23	655.22	1,414.15	1,632.43	1,419.98
8/29/16	256.49	275.44	325	885.54	1,130.82	1,532.09	662.94	1,408.55	1,621.41	1,412.07
8/30/16	257.49	276.14	327.02	891.74	1,138.68	1,539.68	669.02	1,402.21	1,623.99	1,406.77
8/31/16	256.87	275.24	335.97	885.8	1,148.38	1,537.80	668.04	1,400.46	1,626.75	1,401.34
9/1/16	256.03	277.43	336.27	885.69	1,149.81	1,513.45	680.89	1,404.23	1,625.52	1,405.60
9/2/16	256.5	276.34	337.04	891.46	1,141.05	1,520.13	674.51	1,410.34	1,635.66	1,410.89
9/5/16	259.64	279.52	345.41	912.69	1,158.92	1,543.57	682.74	1,417.07	1,668.32	1,417.69
9/6/16	260.93	277.06	344.13	915.8	1,139.50	1,559.01	682.27	1,416.11	1,680.56	1,414.41
9/7/16	260.31	274.47	342.65	931.34	1,143.28	1,559.03	686.07	1,412.67	1,678.87	1,408.46
9/8/16	260.86	275.6	339.76	908	1,133.97	1,560.13	684.2	1,424.45	1,685.31	1,419.98
9/9/16	257.31	274.87	340.37	912.09	1,136.29	1,531.39	684.35	1,414.03	1,669.25	1,407
9/12/16	250.53	267.61	328.43	887.63	1,122.39	1,469.46	681.73	1,403.11	1,663.54	1,396.84
9/13/16	251.77	265.21	328.95	878.21	1,112.81	1,488.27	667.2	1,392.31	1,664.46	1,387.35
9/19/16	253.93	266.4	333.69	866.79	1,112.55	1,519.45	667.75	1,397.11	1,673.68	1,392.69
9/20/16	255.09	264.32	327.87	865.41	1,112.59	1,517.04	665.72	1,404.23	1,682.56	1,405.30
9/21/16	256.52	267.4	326.84	870.4	1,127	1,530.51	673.37	1,409.95	1,677.54	1,412.43
9/22/16	258.34	273	328.22	870.52	1,125.45	1,543.33	668.81	1,424.73	1,686.66	1,425.61
9/23/16	258.37	274.45	330.31	879.22	1,141.82	1,534.67	676.99	1,438.31	1,706.07	1,442.19
9/26/16	257.48	273.72	327.64	871.93	1,146.05	1,531.58	674.74	1,432.58	1,689.94	1,438.33
9/27/16	259.57	278.54	332.31	891.28	1,151.83	1,551.19	674.36	1,444.03	1,710.93	1,451.76
9/28/16	258.21	276.82	327.42	887.72	1,141.77	1,547.56	671.58	1,437.52	1,691.63	1,445.96
9/29/16	260.35	281.84	333.94	889.42	1,170.07	1,559.33	673.95	1,428.86	1,695.60	1,438.28
9/30/16	257.49	278.86	333.83	880.24	1,165.19	1,547.61	666.44	1,418.13	1,661.16	1,410.30
10/4/16	259.18	281.26	337.2	883	1,162.75	1,554.96	673.07	1,424.77	1,681.32	1,409.89
10/5/16	258.99	280.77	335.91	873.76	1,164.14	1,572.40	669.04	1,409.67	1,683.20	1,393
10/6/16	261.13	284.23	342.15	871.29	1,151.45	1,585.99	673.13	1,388.68	1,684.14	1,371.66
10/7/16	260.06	285.28	343.87	858.12	1,150.70	1,579.83	671.02	1,359.99	1,683.04	1,338.64
10/10/16	260.31	287.92	344.8	869.35	1,158.73	1,579.70	679.96	1,369.09	1,677.95	1,349.88
10/11/16	256.15	292.43	346.77	880.92	1,175.93	1,543.78	690.77	1,373.43	1,669.61	1,353.02
10/12/16	256.2	292.55	350.62	886.25	1,169.02	1,540.24	689.49	1,377.90	1,685.67	1,358.62
10/13/16	253.93	285.6	345.04	864.57	1,145.42	1,526.01	679.8	1,368.92	1,659.86	1,346.55
10/14/16	255.09	288.14	341.7	866.31	1,153.34	1,541.46	686.22	1,363.61	1,655.60	1,339.30
10/17/16	256.19	281.35	340.72	866.66	1,171.24	1,551.12	692.08	1,368.90	1,651.25	1,341.42
10/18/16	257.98	286.96	343.77	890.38	1,194.56	1,544.59	707.48	1,373.83	1,657.94	1,345.48
10/19/16	258.21	285.37	337.94	888	1,195.71	1,531.96	709.8	1,365.13	1,647.17	1,338.31
10/20/16	258.41	283.57	340.6	889.86	1,209.84	1,540	715.41	1,362.91	1,638.97	1,332.33
10/21/16	257.26	283.29	344.44	888.03	1,202.73	1,530.63	715.99	1,362.82	1,638.61	1,333.90
10/24/16	259.48	288.02	346.88	899.97	1,201.35	1,536.69	727.3	1,370.08	1,655.10	1,339.10
10/25/16	258.57	290.95	344.39	896.13	1,197.28	1,539.27	731.28	1,332.78	1,670.97	1,302.36
10/26/16	255.52	284.16	334.8	884.34	1,170.71	1,547.68	713.8	1,337.43	1,647.31	1,306.34
10/27/16	256.66	285.83	334.89	884.52	1,175.69	1,548.83	720.43	1,351.37	1,651.32	1,320.87
10/28/16	256.53	278.6	332.69	870.43	1,167.15	1,549.38	715.91	1,341.59	1,659.69	1,301.30
10/31/16	255.93	273.4	330.19	871.07	1,158.71	1,537.97	718.09	1,326.06	1,651.37	1,283.28
11/1/16	255.99	272.57	312.43	871.78	1,162.82	1,544.63	710.97	1,334.34	1,645.88	1,291.20
11/2/16	252.83	268.02	307.69	867.26	1,155.30	1,520.50	703.16	1,312.98	1,624.51	1,266.44
11/3/16	252.9	272.22	307.82	874.93	1,166.76	1,515.27	704.83	1,333.10	1,615.54	1,288.40
11/4/16	252.57	266.93	302.95	878.69	1,165.12	1,505.30	703.28	1,329.49	1,609.75	1,287.09
11/7/16	254.6	269.69	312.31	890.82	1,185.33	1,528.37	708.21	1,316.94	1,618.42	1,277.28
11/8/16	255.26	275.08	311.61	893.51	1,190.77	1,530.57	701.1	1,323.67	1,633.45	1,285.28
11/9/16	249.67	265.18	301.85	874.43	1,153.73	1,487.73	695.33	1,321.82	1,595.84	1,277.89
11/10/16	255.31	274.57	319.94	909.87	1,181.59	1,519.81	718.8	1,338.20	1,566	1,306.83
11/11/16	251.99	277.96	323.8	929.35	1,171.47	1,468.42	734.24	1,306.53	1,555.69	1,278.82
11/14/16	250.01	276.98	336.13	936.24	1,181.16	1,449.61	732.1	1,297.98	1,548.73	1,271.60
11/15/16	249.2	273.59	332.53	945.52	1,195.05	1,447.87	729.72	1,304.67	1,531.97	1,274.46
11/16/16	250.32	276.67	339.77	944.39	1,193.55	1,472.35	719.24	1,300.61	1,538.36	1,272.59
11/17/16	250.46	274.79	342.8	939.58	1,189.03	1,482.15	716.12	1,294.12	1,535.44	1,264.18
11/18/16	250.21	268.16	334.88	935.01	1,171.60	1,494.20	718.89	1,288.56	1,522.56	1,254.70
11/21/16	249.51	266.97	331.58	925.37	1,165.23	1,487.15	714.04	1,272.85	1,536.49	1,237.31
11/22/16	252.37	265.44	330.29	950.52	1,188.16	1,525.60	709.29	1,270.88	1,537.22	1,234.97
11/23/16	253.66	265.62	328.82	958.42	1,197.15	1,525.80	724.77	1,276.24	1,538.95	1,234.29
11/24/16	252.03	258.96	321.25	956.49	1,172.72	1,513.61	722.47	1,261.58	1,535.11	1,220.86
11/25/16	252.26	255.51	320.11	952.4	1,169.46	1,517.96	721.01	1,267.13	1,542.01	1,228.45
11/28/16	252.96	256.28	318.45	941.16	1,162.55	1,527.26	718.69	1,267.14	1,545.50	1,227.18
11/29/16	252.91	255.78	311.58	941.63	1,168.37	1,524.14	717.73	1,292.38	1,526.87	1,250.61
11/30/16	254.26	251.96	305.78	923.67	1,156.09	1,541.61	714.26	1,277.10	1,521.61	1,238.26
12/1/16	254.48	254.57	315.09	936.94	1,174.42	1,536.45	715.02	1,264.65	1,524.56	1,224
12/2/16	252.88	255.2	311.49	937.41	1,169.46	1,525.36	715.53	1,252.26	1,519.92	1,212.09
12/5/16	252.14	252.69	311.01	949.29	1,170.44	1,520.64	710.13	1,253.95	1,517.88	1,212.49
12/6/16	255.63	256.05	315.28	988.86	1,196.54	1,540.89	711.72	1,263.06	1,539.65	1,222.70
12/7/16	256.34	255.56	308.99	999.16	1,191.61	1,546.98	719.49	1,260.59	1,531.58	1,213.81
12/8/16	262	259.96	315.1	1,026.58	1,224.85	1,580.19	743.43	1,283.27	1,574.17	1,233.97
12/9/16	260.91	256.05	312.87	1,018.64	1,210.80	1,577.85	735.81	1,285.75	1,572.68	1,238.76
12/12/16	260.72	263.68	323.89	1,023.95	1,211.42	1,566.95	740.09	1,284.74	1,576.02	1,241.06
12/13/16	261.63	263.98	323.25	1,006.22	1,220.02	1,574.95	734.57	1,291.80	1,590.67	1,253.95
12/14/16	262	261.98	319.38	1,001.29	1,201.18	1,584.79	738.23	1,296.92	1,589.13	1,257.08
12/15/16	261.45	263.45	320.78	1,005.81	1,216.71	1,584.15	731.28	1,300.06	1,584.83	1,261.94
12/16/16	262.56	261.78	318.28	992.48	1,206.55	1,605.82	742.34	1,296.53	1,564.35	1,257.25
12/19/16	261.93	258.19	316.94	980.45	1,204.81	1,596.07	742.54	1,291.25	1,572.81	1,250.28
12/20/16	262.59	260.68	320.71	986.58	1,201.22	1,596.49	739.56	1,291.32	1,575.71	1,250.63
12/21/16	262.1	263.83	322.22	1,002.14	1,210.75	1,595.71	727.93	1,279.21	1,582.98	1,240.97
12/22/16	261.97	264.35	318.48	1,002.49	1,212.08	1,600.76	728.37	1,278.22	1,574.43	1,238.99
12/23/16	261.61	264.15	318.81	1,000.90	1,217.93	1,599.27	723.5	1,286.97	1,584.55	1,249.50
12/26/16	261.9	262.94	314.99	976.97	1,216.35	1,603.78	726.02	1,290.40	1,578.99	1,255.33
12/27/16	262.49	262.32	313.69	984.34	1,227.75	1,606.18	727.01	1,291.94	1,583.71	1,257.28
12/28/16	259.7	262.99	315.97	974.97	1,210.49	1,595.41	712.35	1,266.86	1,564.61	1,239.51
12/29/16	260.01	264.05	315.09	974.69	1,211.52	1,600.34	704.02	1,262.73	1,579.66	1,231.10
1/2/17	260.36	267	319.8	990.51	1,215.66	1,605.78	698.96	1,245.53	1,597.84	1,213.41
1/3/17	262.97	266.28	321.72	986.13	1,241.95	1,634.79	708.06	1,242.46	1,620.14	1,210.35
1/4/17	263.12	270.69	314.36	984.8	1,240.80	1,638.46	719.45	1,241.34	1,624.81	1,211.82
1/5/17	261.98	270.04	320.68	974.68	1,237.84	1,629.37	708.14	1,255.49	1,635.86	1,225.92
1/6/17	263.2	269.57	324.25	982.84	1,239.83	1,648.54	709.1	1,253.92	1,619.72	1,222.63
1/9/17	263.74	263.26	323.03	968.48	1,239.36	1,669.74	703.98	1,234.68	1,608.10	1,202.73
1/10/17	263.73	261.67	325.4	970.57	1,233.82	1,671.11	703.68	1,228.48	1,612.89	1,197.27
1/11/17	268.15	264.51	331.09	1,035.97	1,263.33	1,705.12	711	1,239.41	1,600.61	1,206.58
1/12/17	269.95	268.32	331.59	1,039.12	1,275.50	1,709.38	714.94	1,246.33	1,608.43	1,210.25
1/13/17	267.91	269.5	329.59	1,048.14	1,272.11	1,685.45	712.63	1,264.08	1,618.35	1,228.15
1/16/17	266.15	265.67	325.83	1,041.28	1,259.25	1,661.69	723.29	1,266.95	1,616.81	1,230.63
1/17/17	267.37	264.06	325.66	1,037.58	1,263.94	1,666.39	735.7	1,264.77	1,623	1,227.86
1/18/17	267.08	263.59	323.89	1,038.48	1,250.84	1,664.55	738.14	1,257.48	1,626.66	1,221.58
1/19/17	267.7	258.83	319.76	1,053.50	1,248.69	1,679.24	731.71	1,259.56	1,610.81	1,221.60
1/20/17	266.52	256.39	317.93	1,039.20	1,228.02	1,672.75	730.65	1,266.56	1,605.79	1,228.65
1/23/17	267.12	257.65	316.98	1,034.05	1,228.41	1,690.92	721.78	1,260.80	1,584.29	1,221.24
1/24/17	267.3	258.87	317.69	1,038.43	1,230.56	1,693.74	719.88	1,272.11	1,574.57	1,229.02
1/25/17	268.15	253.86	311.95	1,019.95	1,225.64	1,710.25	725.31	1,260.41	1,545.82	1,215.11
1/26/17	270.48	258.6	315.02	1,028.46	1,239.61	1,726.91	732.86	1,260.17	1,550.15	1,214.85
1/31/17	268.09	261.7	310.24	1,017.89	1,209.75	1,729.31	731.63	1,264.74	1,508	1,217.63
2/1/17	269.56	268.21	320.9	1,042.44	1,232.34	1,744.58	736.79	1,256.70	1,521.64	1,214.27
2/2/17	268.49	263.71	320.64	1,023.11	1,244.07	1,737.82	732.26	1,237.40	1,505.86	1,195.67
2/3/17	268.85	262.18	318.43	1,012.84	1,228.86	1,748.22	737.54	1,247.35	1,509.36	1,203.77
2/6/17	269.49	262.21	322.12	1,002.20	1,226.13	1,751	744.85	1,258.13	1,502.19	1,214.97
2/7/17	268.97	264.06	319.78	993.33	1,215.59	1,743.82	748.14	1,265.62	1,524.61	1,224.46
2/8/17	267.72	261.9	319.57	984.58	1,217.06	1,749.05	745.2	1,248.43	1,525.47	1,208.71
2/9/17	267.69	269.74	323.94	993.33	1,222.13	1,736.14	748.13	1,241.35	1,520.36	1,201.99
2/10/17	268.66	272.24	327.08	995.9	1,248.76	1,716.10	754.03	1,253.84	1,530.18	1,213.47
2/13/17	268.81	273	329.79	1,013.01	1,257.46	1,710.40	754.48	1,264.83	1,536.15	1,224.10
2/14/17	267.9	274.04	328.62	1,024.42	1,249.47	1,681.34	755.01	1,265.02	1,551.68	1,224.98
2/15/17	268.81	272.22	330.75	1,031.71	1,262.65	1,682.09	747.02	1,269.02	1,570.55	1,233.73
2/16/17	268.93	272.25	324.2	1,020.03	1,246.67	1,702.57	737.78	1,260.33	1,583	1,225.98
